	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
20	0.28314265608787537	0.0	0.0	0.0	0.06510134041309357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18583276867866516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0827367752790451	0.0	0.0	0.0	0.32537323236465454	0.0	0.0	0.0	0.0	0.0408356599509716	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.07077828049659729	0.18682889640331268	0.0	0.0	0.0	0.0	0.025063293054699898	0.0977460965514183	0.0	0.0	0.0	0.0	0.0	0.0	0.01730012334883213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0749746784567833	0.0	0.0	0.0	0.0	0.0	0.2172689288854599	0.0	0.0	0.0	0.06906816363334656	0.0	0.0	0.0	0.0	0.07978006452322006	0.0	0.0	0.0	0.0	0.0	0.0	0.06986312568187714	0.0	0.08701709657907486	0.0
22	0.0	0.0	0.0	0.0	0.0	0.0	0.09788749366998672	0.0	0.0	0.0	0.0	0.0	0.0	0.11758773773908615	0.0	0.0	0.05811116844415665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28368714451789856	0.0	0.0	0.0	0.0	0.0	0.17857800424098969	0.0	0.0	0.037752632051706314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03078574128448963	0.0	0.0	0.0	0.0	0.19084499776363373	0.0	0.0
23	0.11461510509252548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06614545732736588	0.0	0.44780299067497253	0.16088737547397614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01110400352627039	0.19142092764377594	0.0	0.0	0.0
24	0.0	0.0	0.3314700424671173	0.14267998933792114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031676046550273895	0.0	0.0	0.0	0.020714517682790756	0.0	0.0	0.0	0.17129091918468475	0.03401172161102295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01684042625129223	0.0	0.0	0.0	0.0	0.08806197345256805	0.04374917596578598	0.0	0.07274504005908966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04374461993575096
25	0.25175032019615173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37071743607521057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1816822737455368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19139599800109863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.04420402646064758	0.0	0.15619216859340668	0.014153588563203812	0.0	0.0	0.06773341447114944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0636291354894638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018935687839984894	0.5421307682991028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08234023302793503	0.0	0.0	0.0
27	0.47033029794692993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04992382228374481	0.0	0.0	0.0	0.06291519105434418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016918670386075974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3181430995464325	0.0	0.0	0.0	0.0	0.06519091874361038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.15924541652202606	0.19483469426631927	0.0	0.0	0.0	0.0	0.0	0.0643145889043808	0.0	0.0	0.0	0.0	0.0	0.0	0.129273921251297	0.030343759804964066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030608756467700005	0.0	0.09447617083787918	0.0	0.0	0.0	0.0	0.0	0.12780925631523132	0.1344425529241562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03168940544128418	0.0	0.0
29	0.0	0.07417234033346176	0.43416857719421387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45512187480926514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029188236221671104
30	0.5310825705528259	0.06155481934547424	0.0	0.12543770670890808	0.0	0.0	0.038795098662376404	0.0	0.0	0.0	0.0	0.0	0.031244995072484016	0.09955774247646332	0.01715194061398506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0682361051440239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018620040267705917	0.0	0.0	0.0	0.0	0.0	0.0
31	0.1697884052991867	0.044265925884246826	0.0	0.0	0.0	0.02345508337020874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17674674093723297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04332764074206352	0.0	0.0	0.0	0.0	0.0	0.1893928200006485	0.20744888484477997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14238755404949188	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01898384280502796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.478318452835083	0.298568993806839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029013928025960922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16933895647525787	0.0	0.0
33	0.46459323167800903	0.029338769614696503	0.0	0.0	0.04926929622888565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02370368503034115	0.0	0.0	0.0	0.0617092102766037	0.0	0.0	0.36423876881599426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10437008738517761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39662736654281616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37401777505874634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142868638038635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04788170009851456
35	0.0	0.39804866909980774	0.0	0.0	0.0	0.0	0.0	0.27658000588417053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18297411501407623	0.0	0.0	0.0	0.0	0.0	0.054301291704177856	0.0	0.0	0.0	0.0	0.010947197675704956	0.0	0.0	0.06896340101957321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08397196233272552	0.0	0.0	0.0	0.0	0.0	0.5931748151779175	0.0	0.0	0.0	0.0	0.0	0.0	0.12325260043144226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14246903359889984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05036231875419617	0.0	0.0	0.0
37	0.47940269112586975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07410106807947159	0.0	0.0	0.0	0.0	0.24784283339977264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1418067365884781	0.0	0.0	0.0	0.0	0.0	0.042629972100257874	0.0	0.0	0.0	0.0	0.0	0.0
38	0.1880558878183365	0.0	0.05508952587842941	0.11578526347875595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060327980667352676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30689728260040283	0.016424352303147316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24854785203933716	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45051145553588867	0.0	0.0	0.0	0.0	0.11096318066120148	0.0	0.0	0.0	0.06782106310129166	0.0	0.1392861157655716	0.0	0.0	0.0	0.0	0.0	0.05274125561118126	0.0	0.0	0.0	0.07072915136814117	0.07304324954748154	0.0	0.03108000010251999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.149543896317482	0.4931732714176178	0.0	0.0	0.0	0.0	0.0	0.15327197313308716	0.0	0.0	0.0	0.0	0.053657568991184235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08527213335037231	0.0	0.0	0.0	0.0	0.0	0.04407138004899025	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.599705696105957	0.0	0.0	0.0	0.0	0.0	0.07229148596525192	0.0	0.3218621611595154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	0.062206245958805084	0.04650181159377098	0.015865137800574303	0.24051816761493683	0.0	0.08952367305755615	0.0	0.21216696500778198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051913850009441376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21797260642051697	0.03481708839535713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.08506809920072556	0.0	0.20217111706733704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22486786544322968	0.0	0.3673025071620941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11426768451929092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.3932611346244812	0.1251518875360489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33730465173721313	0.036339178681373596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10439557582139969	0.0	0.0
45	0.0530933178961277	0.0	0.32340946793556213	0.0	0.0	0.0	0.0	0.1674031913280487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056483469903469086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3464471995830536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04945420101284981	0.0	0.0	0.0
46	0.034079790115356445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019965682178735733	0.0	0.4095594882965088	0.158991277217865	0.0	0.0	0.0	0.0	0.010177632793784142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04026753827929497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12470650672912598	0.11995565891265869	0.0	0.0	0.07261832803487778
47	0.47411754727363586	0.2286960333585739	0.0	0.0	0.0	0.0	0.12829740345478058	0.0730433240532875	0.0	0.0	0.0	0.0	0.07139073312282562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11070990562438965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2958604395389557	0.04685370251536369	0.5340989828109741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	0.07713817805051804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03154410049319267	0.0	0.0	0.0	0.1696980893611908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5837001800537109	0.0	0.10874491930007935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018188199028372765	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03969774767756462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9404249787330627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	0.135704904794693	0.020024720579385757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06121204048395157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24701926112174988	0.525710940361023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	0.31129562854766846	0.20043060183525085	0.0668613463640213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05126379802823067	0.0	0.0	0.0	0.0	0.0	0.0	0.010703547857701778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15188166499137878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0443272590637207	0.0	0.15558086335659027	0.0	0.0
53	0.08132147043943405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09198150783777237	0.0	0.0	0.026435233652591705	0.0	0.0	0.0	0.02253105863928795	0.0	0.02952744998037815	0.0	0.031243255361914635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03988058865070343	0.0	0.02385677956044674	0.05582791194319725	0.03905531018972397	0.0	0.0	0.0	0.0	0.0	0.0	0.035793136805295944	0.0	0.0	0.5022844672203064	0.0	0.0
54	0.46550214290618896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021386709064245224	0.0	0.48354363441467285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.07205790281295776	0.08047155290842056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6188951134681702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1305113583803177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08347746729850769	0.0	0.0	0.0	0.0	0.0
56	0.17678731679916382	0.0	0.0	0.0	0.0	0.0	0.0	0.09355588257312775	0.0	0.0	0.0	0.0	0.0	0.03814104571938515	0.0	0.0	0.0	0.0	0.0	0.018690120428800583	0.0	0.0	0.0	0.0	0.06289000809192657	0.0	0.0	0.024106547236442566	0.0	0.0	0.0	0.0	0.0	0.01830149255692959	0.2964245080947876	0.0	0.17448481917381287	0.0	0.0	0.05055974796414375	0.0	0.0	0.0	0.0	0.0	0.0	0.04259773716330528	0.0	0.0	0.0
57	0.0	0.11653070151805878	0.38549166917800903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08500485122203827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19913089275360107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20170675218105316	0.0	0.0
