;Unnamed: 0;author;title;gender;sizecat;canonicity;timeslot;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
22;FRA0010_Ponson-022;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.06751535832881927;0.0;0.0;0.06851204484701158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03380468115210533;0.0;0.0;0.03171050548553467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6773353815078735;0.0;0.11682068556547165;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;FRA0010_Ponson-023;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06566745787858963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9289210438728333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;FRA0010_Ponson-024;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.184907004237175;0.08065734803676605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03295719996094704;0.0;0.0;0.0;0.0;0.6957811117172241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;FRA0010_Ponson-025;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9950055480003356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;FRA0010_Ponson-026;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.057380858808755875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9353482127189636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27;FRA0010_Ponson-027;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08867275714874268;0.0;0.0;0.09592679888010024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7666070461273193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043293338268995285;0.0
28;FRA0010_Ponson-028;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.07779504358768463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03825487196445465;0.0;0.14268288016319275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7350535988807678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;FRA0010_Ponson-029;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21743644773960116;0.0;0.0;0.0;0.12241876125335692;0.0;0.0;0.0;0.13614191114902496;0.0;0.0;0.0;0.0;0.0;0.4967925548553467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022140078246593475
30;FRA0010_Ponson-030;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.060875870287418365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052355263382196426;0.0;0.8822837471961975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;FRA0010_Ponson-031;Ponson du Terrail, Pierre Alexis;La baronne trépassée : ELTeC edition;M;medium;high;T1;0.05099861696362496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05654542520642281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.886961817741394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
